sch_id,item_name,tel_code,ob_id,execution_time,ra,dec,instrument,rank_class,seeing,sky_transparency,airmass,moon_distance,fli
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2034956 ,           3064 ,   680880000 ,    40528300 , FORS2            , C          ,       0.700 , 4THK             ,       2.000 ,     216000000 ,       0.800 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2503903 ,           3587 ,   791991000 ,   -85300200 , FORS2            , A          ,       1.400 , 2CLR             ,       1.500 ,     108000000 ,       0.500 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2530426 ,           3617 ,   798252000 ,   -97018200 , FORS2            , A          ,       1.400 , 2CLR             ,       1.500 ,     108000000 ,       0.500 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546416 ,           2127 ,   926113350 ,  -266282255 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546427 ,           2127 ,   926113350 ,  -266282255 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546438 ,           2127 ,   926113350 ,  -266282255 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546457 ,           2127 ,   926113350 ,  -266282255 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546572 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546584 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546587 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546600 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546605 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546608 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2546613 ,           3485 ,   708849750 ,  -277067900 , FORS2            , A          ,       2.000 , 1PHO             ,       2.000 ,     324000000 ,       0.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676243 ,           1800 ,   914588700 ,  -216119000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676294 ,           1800 ,  1001727450 ,  -140684400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676300 ,           1800 ,   975136200 ,  -149143400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676309 ,           1800 ,   998923200 ,  -182995700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676312 ,           1800 ,  1012365000 ,  -154805000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676315 ,           1800 ,  1037998950 ,  -195261700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676318 ,           1800 ,  1036552800 ,  -195363500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676321 ,           1800 ,   982801650 ,  -167508700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676324 ,           1800 ,  1034634000 ,  -182956800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676327 ,           1800 ,  1022247300 ,  -120496600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676330 ,           1800 ,  1028535600 ,  -164700300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676333 ,           1800 ,   986410935 ,  -142391700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676336 ,           1800 ,  1021112100 ,  -133650701 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676339 ,           1800 ,  1030344600 ,  -179350200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676342 ,           1800 ,   989298300 ,  -237178800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676345 ,           1800 ,  1043150400 ,  -231705600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676348 ,           1800 ,  1031325000 ,  -171103600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676351 ,           1800 ,   982228500 ,  -224433400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676354 ,           1800 ,  1025272500 ,  -152835100 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676357 ,           1800 ,  1007524500 ,  -241757500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676360 ,           1800 ,  1030150350 ,  -147789800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676363 ,           1800 ,  1031029200 ,  -175747500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676366 ,           1800 ,  1027573800 ,  -219221800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676369 ,           1800 ,  1012759350 ,  -131114600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676372 ,           1800 ,  1034633400 ,  -216376500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676375 ,           1800 ,  1021315500 ,  -155384800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676378 ,           1800 ,   990108885 ,  -255472400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676381 ,           1800 ,  1021184550 ,  -231094400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676384 ,           1800 ,   979962450 ,  -241104700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676387 ,           1800 ,  1007116050 ,  -245667300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676390 ,           1800 ,   993797550 ,  -123963200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676393 ,           1800 ,   991378035 ,  -147388500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676396 ,           1800 ,   991662300 ,  -147813600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676402 ,           1800 ,  1099258350 ,  -187062800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676408 ,           1800 ,  1047658050 ,  -180602200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676411 ,           1800 ,  1089833250 ,  -263925000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676414 ,           1800 ,  1046738400 ,  -218670600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676417 ,           1800 ,  1061364600 ,  -173226700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676420 ,           1800 ,  1090201350 ,  -128441900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676423 ,           1800 ,  1052638500 ,  -154123000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676426 ,           1800 ,  1058974050 ,  -178636700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676429 ,           1800 ,  1058949600 ,  -122967900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676432 ,           1800 ,  1051276350 ,  -204991800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676435 ,           1800 ,  1047064200 ,  -103253500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676438 ,           1800 ,  1081732050 ,  -182859300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676441 ,           1800 ,  1104237900 ,  -112168900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676444 ,           1800 ,  1069995600 ,  -153323100 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676450 ,           1800 ,  1057066050 ,  -152866500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676453 ,           1800 ,  1083585600 ,  -217163500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676456 ,           1800 ,  1081156200 ,  -155837900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676459 ,           1800 ,  1108273050 ,  -104138500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676462 ,           1800 ,  1045987050 ,  -192634400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676465 ,           1800 ,  1061801850 ,  -199296400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676468 ,           1800 ,  1099396350 ,  -171533900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676471 ,           1800 ,  1069867350 ,   -96754200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676474 ,           1800 ,  1108647750 ,  -190557800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676477 ,           1800 ,  1071052050 ,  -177391500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676654 ,           1800 ,    11700600 ,  -103256200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676678 ,           1800 ,   538863900 ,  -102056200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676681 ,           1800 ,   593331300 ,  -133105701 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676684 ,           1800 ,   627074700 ,  -216472900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676687 ,           1800 ,   637047300 ,  -115913600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676690 ,           1800 ,   643810350 ,  -115663500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676693 ,           1800 ,   700822950 ,  -101901600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676696 ,           1800 ,   691045350 ,  -124947400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676699 ,           1800 ,   723837900 ,  -121483000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676702 ,           1800 ,   726724800 ,  -103023700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676705 ,           1800 ,   733716300 ,   -96880700 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676708 ,           1800 ,   741495150 ,  -130287100 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676711 ,           1800 ,   744896550 ,   -92024500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676714 ,           1800 ,   758088000 ,  -303092400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676717 ,           1800 ,   763260300 ,  -116915000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676720 ,           1800 ,   755293500 ,  -113182300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676723 ,           1800 ,   783508800 ,  -103123500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676726 ,           1800 ,   789283200 ,  -129954400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676729 ,           1800 ,   794485650 ,  -168742500 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676732 ,           1800 ,   793228800 ,  -114540000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676735 ,           1800 ,   825019950 ,  -254140800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676744 ,           1800 ,   854197050 ,  -245129300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676798 ,           1800 ,   982680750 ,  -141102200 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676810 ,           1800 ,   985083885 ,  -143361300 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676813 ,           1800 ,   986651550 ,  -147410000 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676816 ,           1800 ,   988221900 ,  -143726400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676819 ,           1800 ,   985932750 ,  -131518201 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676831 ,           1800 ,   986410350 ,  -148801900 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676834 ,           1800 ,   999666435 ,  -127233100 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676837 ,           1800 ,   991662300 ,  -147813600 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676840 ,           1800 ,   980882250 ,  -131074800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676843 ,           1800 ,   986697750 ,  -137745800 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2676846 ,           1800 ,   984389250 ,  -138249400 , FORS2            , C          ,       2.000 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2687454 ,           2705 ,   664095300 ,    18030800 , FORS2            , A          ,       0.900 , 2CLR             ,       1.800 ,     216000000 ,       0.600 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2687504 ,           2705 ,   823576800 ,    15012200 , FORS2            , A          ,       0.900 , 2CLR             ,       1.800 ,     162000000 ,       0.600 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2687521 ,           3296 ,   664095300 ,    18030800 , FORS2            , A          ,       0.900 , 2CLR             ,       2.000 ,     216000000 ,       0.400 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     2687534 ,           3296 ,   823576800 ,    15012200 , FORS2            , A          ,       0.900 , 2CLR             ,       2.000 ,     216000000 ,       0.400 
