sch_id,item_name,tel_code,ob_id,execution_time,ra,dec,instrument,rank_class,seeing,sky_transparency,airmass,moon_distance,fli
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878940 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878942 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878944 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878946 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878948 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878950 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878952 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878954 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878956 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878958 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878960 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878962 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878964 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878966 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878968 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878970 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1878972 ,           1368 ,   887027130 ,   -84409900 , FORS2            , C          ,       1.500 , 3THN             ,       2.000 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895115 ,           3600 ,   653070240 ,    57543479 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895124 ,           3600 ,   668024280 ,    50375521 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895130 ,           3600 ,   691946295 ,    54313921 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895136 ,           3600 ,   702636825 ,    25296119 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895139 ,           3600 ,   717732375 ,    44538482 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895142 ,           3600 ,   719650065 ,    30544559 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895145 ,           3600 ,   723699705 ,    37091519 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895157 ,           3600 ,   796191120 ,    44862479 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895160 ,           3600 ,   807411615 ,    40327920 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895190 ,           3600 ,   840874665 ,    12414960 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895196 ,           3600 ,   848196720 ,    15716519 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1895268 ,           3600 ,   821295000 ,    44140000 , FORS2            , C          ,       2.000 , 4THK             ,       2.500 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909535 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909538 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909541 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909544 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909547 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909550 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909553 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909556 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909559 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909562 ,           1736 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909565 ,           1536 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909568 ,           1536 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1909571 ,           1536 ,   599487330 ,  -215819560 , FORS2            , C          ,       1.400 , 3THN             ,       2.800 ,     108000000 ,       1.000 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1917097 ,           2400 ,   965338500 ,  -104799000 , FORS2            , C          ,       1.400 , 3THN             ,       2.500 ,     108000000 ,       0.700 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1919193 ,           4850 ,   767848500 ,  -235221000 , FORS2            , B          ,       0.700 , 2CLR             ,       1.500 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1919195 ,           4850 ,   767848500 ,  -235221000 , FORS2            , B          ,       0.700 , 2CLR             ,       1.500 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1931959 ,           3591 ,   285414000 ,  -159056000 , FORS2            , C          ,       1.600 , 2CLR             ,       2.800 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1931967 ,           3591 ,   285414000 ,  -159056000 , FORS2            , C          ,       1.600 , 2CLR             ,       2.800 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1931974 ,           3591 ,   285414000 ,  -159056000 , FORS2            , C          ,       1.600 , 2CLR             ,       2.800 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1931980 ,           3591 ,   285414000 ,  -159056000 , FORS2            , C          ,       1.600 , 2CLR             ,       2.800 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1931986 ,           3591 ,   285414000 ,  -159056000 , FORS2            , C          ,       1.600 , 2CLR             ,       2.800 ,     324000000 ,       0.300 
      829985 , SMTS.FORS2.TODAY                 , UT1              ,     1944954 ,           2138 ,   435687615 ,    18409840 , FORS2            , C          ,       1.600 , 3THN             ,       2.800 ,     216000000 ,       0.700 
